1.4697e-18
1.5564e-18
1.6453e-18
1.7362e-18
1.8289e-18
1.9229e-18
2.0182e-18
2.1143e-18
2.2111e-18
2.3083e-18
2.4055e-18
2.5027e-18
2.5995e-18
2.6959e-18
2.7915e-18
2.8863e-18
2.9801e-18
3.0729e-18
3.1645e-18
3.2549e-18
3.3441e-18
3.4321e-18
3.5189e-18
3.6044e-18
3.6889e-18
3.7723e-18
3.8548e-18
3.9364e-18
4.0173e-18
4.0975e-18
4.1774e-18
4.2569e-18
4.3363e-18
4.4157e-18
4.4954e-18
4.5754e-18
4.656e-18
4.7374e-18
4.8197e-18
4.9032e-18
4.988e-18
5.0744e-18
5.1624e-18
5.2524e-18
5.3444e-18
5.4387e-18
5.5354e-18
5.6347e-18
5.7367e-18
5.8416e-18
5.9495e-18
6.0605e-18
6.1748e-18
6.2924e-18
6.4134e-18
6.538e-18
6.6662e-18
6.7981e-18
6.9336e-18
7.073e-18
7.2161e-18
7.3631e-18
7.5139e-18
7.6685e-18
7.827e-18
7.9893e-18
8.1554e-18
8.3252e-18
8.4987e-18
8.6757e-18
8.8561e-18
9.0399e-18
9.2268e-18
9.4167e-18
9.6094e-18
9.8047e-18
1.0002e-17
1.0202e-17
1.0404e-17
1.0608e-17
1.0813e-17
1.1019e-17
1.1227e-17
1.1436e-17
1.1645e-17
1.1856e-17
1.2068e-17
1.228e-17
1.2493e-17
1.2708e-17
1.2924e-17
1.3141e-17
1.3359e-17
1.358e-17
1.3804e-17
1.403e-17
1.4259e-17
1.4493e-17
1.4731e-17
1.4975e-17
1.5225e-17
1.5482e-17
1.5747e-17
1.6021e-17
1.6305e-17
1.6601e-17
1.6909e-17
1.7231e-17
1.7569e-17
1.7923e-17
1.8296e-17
1.8689e-17
1.9104e-17
1.9543e-17
2.0007e-17
2.0499e-17
2.102e-17
2.1572e-17
2.2158e-17
2.278e-17
2.3439e-17
2.4139e-17
2.4879e-17
2.5664e-17
2.6495e-17
2.7373e-17
2.8301e-17
2.9282e-17
3.0316e-17
3.1407e-17
3.2555e-17
3.3764e-17
3.5035e-17
3.637e-17
3.7772e-17
3.9244e-17
4.0786e-17
4.2403e-17
4.4096e-17
4.5869e-17
4.7723e-17
4.9663e-17
5.1691e-17
5.381e-17
5.6025e-17
5.8337e-17
6.0752e-17
6.3274e-17
6.5907e-17
6.8656e-17
7.1527e-17
7.4526e-17
7.766e-17
8.0937e-17
8.4365e-17
8.7955e-17
9.1718e-17
9.5667e-17
9.9815e-17
1.0418e-16
1.0878e-16
1.1363e-16
1.1876e-16
1.242e-16
1.2996e-16
1.3609e-16
1.4262e-16
1.4958e-16
1.5702e-16
1.6499e-16
1.7353e-16
1.827e-16
1.9256e-16
2.0318e-16
2.1461e-16
2.2694e-16
2.4025e-16
2.5461e-16
2.7011e-16
2.8684e-16
3.0489e-16
3.2436e-16
3.4533e-16
3.6792e-16
3.922e-16
4.1828e-16
4.4624e-16
4.7616e-16
5.0811e-16
5.4216e-16
5.7837e-16
6.1677e-16
6.5739e-16
